Address#Link#priceBedrooms#Bathrooms#Parking Spaces#Property Type#Indicative Price Link#Property Size
9108 Peter Senior Drive, Hope Island#/property-house-qld-hope+island-144549052#Offers over $1,999,000#5##2#House#N/A#530 m²
14 Nimbus Court, Coomera#/property-house-qld-coomera-144549044#Offers Above $1,100,000#5#2#4#House#N/A#530 m²
21/33 Sickle Avenue, Hope Island#/property-townhouse-qld-hope+island-144532912#$839,000+#3#2#2#Townhouse#N/A#243 m²
14 Pebble Beach Drive, Runaway Bay#/property-house-qld-runaway+bay-144896928#Contact Agent#4#2#4#House#N/A#243 m²
23 Boronia St, Coomera#/property-house-qld-coomera-144776576#Offers Over $875k#4##2#House#N/A#243 m²
17 Knightsbridge Parade West, Sovereign Islands#/property-residential+land-qld-sovereign+islands-203911236#$4,000,000#N/A#N/A#N/A#Residential Land#N/A#243 m²
19/35 Grant Avenue, Hope Island#/property-townhouse-qld-hope+island-143917020#Offers Above $1,099,000#3#2#2#Townhouse#N/A#243 m²
87 Bloom Avenue, Coomera#/property-house-qld-coomera-144528900#Offer Above $1,000,000#5#2#4#House#N/A#1,412.13 m²
8955 The Point Circuit, Sanctuary Cove#/property-residential+land-qld-sanctuary+cove-203746832#$1,050,000#N/A#N/A#N/A#Residential Land#N/A#1,412.13 m²
12 Midnight Court, Runaway Bay#/property-house-qld-runaway+bay-144898936#SOLD AT AUCTION#4#3#2#House#N/A#1,412.13 m²
1401/1 Grant Avenue, Hope Island#/property-unit-qld-hope+island-144774888#Offers over $1.1 Million#3#3#2#Unit#N/A#1,412.13 m²
415/66 Sickle Avenue, Hope Island#/property-apartment-qld-hope+island-144774400#$719,950#2#2#1#Apartment#N/A#1,412.13 m²
8128 Magnolia Gardens Court, Hope Island#/property-townhouse-qld-hope+island-145029236#Offers over $800,000#3#2#2#Townhouse#N/A#1,412.13 m²
2606 Gracemere Circuit, Hope Island#/property-residential+land-qld-hope+island-203910500#Contact Agent#N/A#N/A#N/A#Residential Land#N/A#1,412.13 m²
Address available on request, Coomera#/property-duplex+semi-detached-qld-coomera-144897944#OFFERS OVER $699,000.#3#2#4#Duplex/Semi-detached#N/A#1,412.13 m²
5336 Marine Drive North, Sanctuary Cove#/property-house-qld-sanctuary+cove-138680623#Contact Agent - North to the Main River#4##3#House#N/A#1,412.13 m²
2 Apple Berry Avenue, Coomera#/property-house-qld-coomera-145028516#Offers from $799,000#3#2#2#House#N/A#1,412.13 m²
2606 Gracemere Circuit, Hope Island#/property-residential+land-qld-hope+island-203911336#Expression of Interest by 8th June#N/A#N/A#N/A#Residential Land#N/A#1,412.13 m²
5117 St Andrews Terrace, Sanctuary Cove#/property-apartment-qld-sanctuary+cove-142200124#Contact Agent#2#2#2#Apartment#N/A#1,412.13 m²
7009 Phoenix Palms Drive, Hope Island#/property-unit-qld-hope+island-145026484#Expressions Of Interest#2#2#1#Unit#N/A#1,412.13 m²
21 Jacaranda Avenue, Hollywell#/property-house-qld-hollywell-144771184#Offers Over $1,130,000#3#2#2#House#N/A#1,412.13 m²
28 Brittanic Crescent, Sovereign Islands#/property-house-qld-sovereign+islands-144770464#$3,795,000#6#4#3#House#N/A#1,412.13 m²
27 Delta Circuit, Hope Island#/property-house-qld-hope+island-144004976#WATERFRONT FOR SALE#4#2#2#House#N/A#1,412.13 m²
1784/1 Rialto Quay Drive, Hope Island#/property-apartment-qld-hope+island-144892728#Offers over $1,250,000#3#2#2#Apartment#N/A#1,412.13 m²
9 Pamphlet Lane, Coomera#/property-duplex+semi-detached-qld-coomera-145024728#Offers over $650,000 each#3#2#2#Duplex/Semi-detached#N/A#1,412.13 m²
18 Brittanic Crescent, Sovereign Islands#/property-house-qld-sovereign+islands-144132732#Contact Agent#4#5#2#House#N/A#1,412.13 m²
44/76 Bayview Street, Runaway Bay#/property-house-qld-runaway+bay-145149072#CONTACT AGENT, MUST BE SOLD!#3#2#2#House#N/A#1,412.13 m²
6178 Murten Court, Hope Island#/property-house-qld-hope+island-144892068#CONTACT AGENT#4#4#2#House#N/A#1,412.13 m²
2017 Gracemere Gardens Court, Hope Island#/property-house-qld-hope+island-145024024#Just Listed Call Jason#3#2#2#House#N/A#1,412.13 m²
Beach House 24/2 Ephraim Island Parade, Paradise Point#/property-house-qld-paradise+point-139837071#Contact Agent#4##5#House#N/A#1,412.13 m²
47 Waddiwong Road, Coomera#/property-residential+land-qld-coomera-203897956#Submit All Offers#N/A#N/A#N/A#Residential Land#N/A#1,412.13 m²
1/3 Esplanade West, Paradise Point#/property-townhouse-qld-paradise+point-144890748#Contact Agent#3##2#Townhouse#N/A#326 m²
53 Royal Albert Crescent, Sovereign Islands#/property-house-qld-sovereign+islands-145022952#Auction#5#5#3#House#N/A#326 m²
12/17 Bayview Street, Runaway Bay#/property-unit-qld-runaway+bay-144077652#$1,300,000#3#2#1#Unit#N/A#326 m²
2343 Cressbrook Drive, Hope Island#/property-house-qld-hope+island-144130464#JUST LISTED#5#4#2#House#N/A#326 m²
1014 Edgecliff Drive, Sanctuary Cove#/property-house-qld-sanctuary+cove-144767148#Contact Agent#4#4#2#House#N/A#326 m²
2/9 Shoveller Avenue, Paradise Point#/property-duplex+semi-detached-qld-paradise+point-144072640#$2,295,000#4#3#5#Duplex/Semi-detached#N/A#326 m²
7106 Marine Drive East, Sanctuary Cove#/property-house-qld-sanctuary+cove-144269148#From $2.3 Million#3#3#2#House#N/A#326 m²
23 King Arthurs Court, Sovereign Islands#/property-house-qld-sovereign+islands-143395932#$5,000,000+#5#5#4#House#N/A#326 m²
5114 Harbourview Drive, Hope Island#/property-townhouse-qld-hope+island-143913072#$850,000#3#2#2#Townhouse#N/A#326 m²
5217 Harbourview Drive, Hope Island#/property-apartment-qld-hope+island-140656639#Offer over $549,000#2##1#Apartment#N/A#326 m²
2230 Arnold Palmer Drive, Sanctuary Cove#/property-house-qld-sanctuary+cove-144770272#Contact Agent#4##4#House#N/A#326 m²
2090 The Circle, Sanctuary Cove#/property-house-qld-sanctuary+cove-144989000#Contact Agent#5##5#House#N/A#326 m²
2102 The Circle, Sanctuary Cove#/property-house-qld-sanctuary+cove-144600196#Contact agent#5##5#House#N/A#326 m²
8085 Riverside Drive, Sanctuary Cove#/property-house-qld-sanctuary+cove-142087048#$15,950,000#5##5#House#N/A#326 m²
72 Columbus Drive, Hollywell#/property-house-qld-hollywell-145144948#Offers Over $1,000,000.00#3##2#House#N/A#326 m²
2261 Banksia Lakes Drive, Sanctuary Cove#/property-house-qld-sanctuary+cove-144967168#Contact Agent#5##6#House#N/A#326 m²
7002 Riverview Crescent, Sanctuary Cove#/property-house-qld-sanctuary+cove-144980884#Expression of Interest Closing 10 June at at 5pm#5#5#3#House#N/A#326 m²
23 Jingella Street, Hope Island#/property-house-qld-hope+island-142512616#Sale on hold temporarily#3##2#House#N/A#326 m²
3/31 Madang Crescent, Runaway Bay#/property-villa-qld-runaway+bay-144997632#Brand New Luxury Villa#3#3#2#Villa#N/A#326 m²
8867 Magnolia Drive East, Hope Island#/property-townhouse-qld-hope+island-144681484#Offers Over $949,000#3#3#2#Townhouse#N/A#326 m²
8432 Magnolia Drive East, Hope Island#/property-apartment-qld-hope+island-144666328#Contact Agent#3#2#2#Apartment#N/A#326 m²
81/11 Grant Avenue, Hope Island#/property-house-qld-hope+island-144883216#$2,200,000 neg#3##3#House#N/A#326 m²
26 Babirra Street, Hope Island#/property-house-qld-hope+island-144882908#Contact Agent#5##3#House#N/A#326 m²
1797/1 Rialto Quay Dr, Hope Island#/property-apartment-qld-hope+island-145015100#UNDER CONTRACT#3#2#2#Apartment#N/A#326 m²
9053 The Point Circuit, Sanctuary Cove#/property-house-qld-sanctuary+cove-144760732#Contact Agent#5##3#House#N/A#326 m²
16/35 Grant Avenue, Hope Island#/property-townhouse-qld-hope+island-144403764#Offers over $899,000#3#2#2#Townhouse#N/A#158 m²
6103/2 Ephraim Island, Paradise Point#/property-apartment-qld-paradise+point-144120460#Auction#3#2#2#Apartment#N/A#158 m²
32/31 Jotown Drive, Coomera#/property-townhouse-qld-coomera-144882012#Contact agent#3#2#2#Townhouse#N/A#158 m²
4/13 Bruce Avenue, Paradise Point#/property-house-qld-paradise+point-144760484#Offers over $650,000#2#1#1#House#N/A#158 m²
473 Pine Ridge Road, Runaway Bay#/property-house-qld-runaway+bay-144759900#$1,200,000#5#3#4#House#N/A#158 m²
9222 Peter Senior Drive, Hope Island#/property-house-qld-hope+island-145113364#Just Listed In Hope Island Resort#4##3#House#N/A#158 m²
24 Harbour Rise, Hope Island#/property-residential+land-qld-hope+island-203892480#Best value in Hope Island!#N/A#N/A#N/A#Residential Land#N/A#158 m²
1&2/46 Milton Avenue, Paradise Point#/property-duplex+semi-detached-qld-paradise+point-145140544#Expressions of Interest Closing 26th June#4#2#4#Duplex/Semi-detached#N/A#158 m²
11/37 Azure Way, Hope Island#/property-townhouse-qld-hope+island-145140540#Expressions of Interest#3#2#4#Townhouse#N/A#158 m²
28-30 The Peninsula, Sovereign Islands#/property-house-qld-sovereign+islands-144402560#$6,500,000+#5#7#3#House#N/A#158 m²
8 Osmium Lane, Hope Island#/property-house-qld-hope+island-145013312#Contact Agent#3#2#2#House#N/A#158 m²
1070 Killymoon Drive, Hope Island#/property-house-qld-hope+island-145013228#$4,450,000#5#5#3#House#N/A#158 m²
55/35 Grant Avenue, Hope Island#/property-townhouse-qld-hope+island-144024584#Owners will Consider offers!#3#2#2#Townhouse#N/A#158 m²
5 Ashgrove Avenue, Runaway Bay#/property-house-qld-runaway+bay-145012872#Offers Over $1,200,000#4#2#4#House#N/A#158 m²
2050 The Circle, Sanctuary Cove#/property-house-qld-sanctuary+cove-145012092#Contact Agent#4##5#House#N/A#158 m²
29304 Ephraim Island Parade, Paradise Point#/property-apartment-qld-paradise+point-144878388#$1,325,000#2#2#2#Apartment#N/A#158 m²
8955 The Point Circuit, Sanctuary Cove#/property-house-qld-sanctuary+cove-144878128#$1,687,000#5#2#2#House#N/A#158 m²
2614 Virginia Drive, Hope Island#/property-house-qld-hope+island-144258276#Contact Agent#7##8#House#N/A#158 m²
1876 Sawgrass Place, Sanctuary Cove#/property-house-qld-sanctuary+cove-145002740#Contact Agent#4##2#House#N/A#158 m²
14 Paradise Drive, Coomera#/property-house-qld-coomera-145009076#Auction#4#2#2#House#N/A#158 m²
2 Gary Lane, Coomera#/property-house-qld-coomera-145008968#JUST LISTED!#4#2#2#House#N/A#158 m²
16 Medika Street, Runaway Bay#/property-house-qld-runaway+bay-145008936#Offers over $969,000#3#1#4#House#N/A#158 m²
18 Saltbreeze Court, Runaway Bay#/property-house-qld-runaway+bay-144876736#Contact Agent#4#3#2#House#N/A#158 m²
3303/2 Activa Way, Hope Island#/property-house-qld-hope+island-144876588#Offers over $695,000#2#2#2#House#N/A#158 m²
168/93 Sheehan Avenue, Hope Island#/property-apartment-qld-hope+island-144870912#Contact Agent#2#2#1#Apartment#N/A#158 m²
5 Bluewater Court, Hope Island#/property-townhouse-qld-hope+island-141982808#$1,250,000#3##2#Townhouse#N/A#201 m²
326/56 John Lund Drive, Hope Island#/property-studio-qld-hope+island-144947080#Offers Over $325,000#1#1#N/A#Studio#N/A#201 m²
Address available on request, Hope Island#/property-townhouse-qld-hope+island-142635392#From $955,000#4#3#2#Townhouse#N/A#201 m²
21 Paradise Drive, Coomera#/property-house-qld-coomera-145133320#JUST LISTED!#4#2#2#House#N/A#201 m²
47 Camelot Crescent, Hollywell#/property-house-qld-hollywell-144874120#Auction#4#2#4#House#N/A#201 m²
2335 Cressbrook Drive, Hope Island#/property-house-qld-hope+island-144874092#CONTACT AGENT#6#4#4#House#N/A#201 m²
1132 Beechwood drive, Hope Island#/property-house-qld-hope+island-144403540#Contact Agent#6##6#House#N/A#201 m²
12 Camelot Crescent, Hollywell#/property-house-qld-hollywell-145005348#Expression Of Interest Closing 3rd June 3pm#3#2#2#House#N/A#201 m²
39 Knightsbridge Parade West, Sovereign Islands#/property-house-qld-sovereign+islands-144392904#Contact Agent#6#5#4#House#N/A#201 m²
27 Lavinia Way, Coomera#/property-house-qld-coomera-145004836#OFFERS OVER $875,000#4#2#2#House#N/A#201 m²
70/100 Morala Avenue, Runaway Bay#/property-townhouse-qld-runaway+bay-144872716#$899,000#3#2#2#Townhouse#N/A#201 m²
5 IRIDIUM DRIVE, Hope Island#/property-house-qld-hope+island-144870776#Between $1.3 - $1.4m#4##2#House#N/A#201 m²
20 Drumbeat Place, Coomera#/property-house-qld-coomera-145129376#Offers over $1,200,000 considered#4#3#2#House#N/A#201 m²
90 Royal Albert Crescent, Sovereign Islands#/property-house-qld-sovereign+islands-144523916#Awaiting Price Guide#5#4#8#House#N/A#201 m²
90/19 Santa Barbara Road, Hope Island#/property-house-qld-hope+island-144389848#CONTACT AGENT#3#2#4#House#N/A#201 m²
2318/2 Activa Way, Hope Island#/property-unit-qld-hope+island-145128720#Offers Over $499,000#1#1#1#Unit#N/A#201 m²
16 Azure Way, Coomera#/property-house-qld-coomera-144688144#OFFERS ABOVE $830,000!#4#2#2#House#N/A#201 m²
6 Cielo Lane, Coomera#/property-house-qld-coomera-144688148#OFFERS ABOVE $820,000#4#2#2#House#N/A#201 m²
2/12 Jasmine Avenue, Hollywell#/property-townhouse-qld-hollywell-144869636#FOR SALE#4#3#2#Townhouse#N/A#201 m²
107/28 Bayview Street, Runaway Bay#/property-apartment-qld-runaway+bay-145000968#Offers over $1,000,000#3#2#2#Apartment#N/A#201 m²
13 Akoonah Street, Hope Island#/property-house-qld-hope+island-144247788#Offers Over $1,095,000#5#2#2#House#N/A#201 m²
7354 - 7356 Marine Drive East, Sanctuary Cove#/property-house-qld-sanctuary+cove-144522484#$19,700,000#5##11#House#N/A#201 m²
19 River Vista Way, Paradise Point#/property-house-qld-paradise+point-143639840#Motivated Seller - Must be Sold!#4#2#2#House#N/A#201 m²
6 Sickle Avenue, Hope Island#/property-apartment-qld-hope+island-143217780#from $1,995,000#3##3#Apartment#N/A#259 m²
10-12 Sickle Avenue, Hope Island#/property-apartment-qld-hope+island-144414848#from $1,495,000#3##2#Apartment#N/A#259 m²
1905 Sunningdale Court, Sanctuary Cove#/property-residential+land-qld-sanctuary+cove-203581680#Contact Agent#N/A#N/A#N/A#Residential Land#N/A#259 m²
1637 Riverdale Drive, Hope Island#/property-house-qld-hope+island-144999196#Auction#4#3#2#House#N/A#259 m²
3173 Riverleigh Drive, Hope Island#/property-house-qld-hope+island-144999104#Auction#4#2#2#House#N/A#259 m²
3206/4 Oaky Creek Road, Coomera#/property-apartment-qld-coomera-144057660#Offers from $619,000#2#2#1#Apartment#N/A#259 m²
401,501/38-42  Halycon Way, Hope Island#/property-apartment-qld-hope+island-142647624#$850,000#2#2#2#Apartment#N/A#259 m²
5681 Anchorage Terrace, Sanctuary Cove#/property-house-qld-sanctuary+cove-143370080#Contact Agent#6#6#5#House#N/A#259 m²
5424 Bay Hill Terrace, Sanctuary Cove#/property-house-qld-sanctuary+cove-145099712#Contact Agent#3#2#3#House#N/A#259 m²
50 King Charles Drive, Sovereign Islands#/property-house-qld-sovereign+islands-137261270#Contact Agent for Price Guide#5#6#6#House#N/A#259 m²
Address available on request, Sovereign Islands#/property-house-qld-sovereign+islands-144518832#Contact Agent#6#6#2#House#N/A#259 m²
12 Bass Place, Paradise Point#/property-house-qld-paradise+point-144493240#Offers over $2.75m#4##2#House#N/A#259 m²
1812 Pinehurst Drive, Sanctuary Cove#/property-house-qld-sanctuary+cove-144243308#Contact Agent#4##3#House#N/A#259 m²
5401 Pebble Lane, Sanctuary Cove#/property-house-qld-sanctuary+cove-145123016#Contact Agent#5#4#2#House#N/A#259 m²
504, 505, 506/35  Halcyon Way, Hope Island#/property-apartment-qld-hope+island-142681740#$1,308,000#3##3#Apartment#N/A#259 m²
7 Daintree Drive, Coomera#/property-house-qld-coomera-144996700#Offers Over $849,000#4#2#2#House#N/A#259 m²
4731 The Parkway, Sanctuary Cove#/property-house-qld-sanctuary+cove-144823120#Contact Agent#4#3#2#House#N/A#259 m²
6280 Sylvan Lane, Sanctuary Cove#/property-house-qld-sanctuary+cove-144381780#4.95 Million + by the 7th June#5##5#House#N/A#259 m²
3301/4 Marina Promenade, Paradise Point#/property-apartment-qld-paradise+point-145120900#For Sale#2#2#1#Apartment#N/A#259 m²
4 Primrose Court, Hollywell#/property-house-qld-hollywell-144380564#Under Contract#3#2#4#House#N/A#259 m²
24 Medika Street, Runaway Bay#/property-house-qld-runaway+bay-145119476#Auction#3#2#2#House#N/A#259 m²
Address available on request, Sovereign Islands#/property-residential+land-qld-sovereign+islands-203801592#Contact Agent#N/A#N/A#N/A#Residential Land#N/A#259 m²
1803/6-8 Sickle Avenue, Hope Island#/property-apartment-qld-hope+island-143643688#$1,545,000#3##2#Apartment#N/A#259 m²
827/64-66 Sickle Avenue, Hope Island#/property-apartment-qld-hope+island-145118564#Offers Over $720,000#3#2#2#Apartment#N/A#259 m²
9225 Peter Senior Drive, Hope Island#/property-house-qld-hope+island-142834244#Contact Agent#4##3#House#N/A#640 m²
1048 Rosebank Way, Hope Island#/property-house-qld-hope+island-145117552#Just Listed!#4#4#3#House#N/A#640 m²
1502/1 Grant Avenue, Hope Island#/property-apartment-qld-hope+island-144237272#$849,000#2#2#2#Apartment#N/A#640 m²
54/93 Sheehan Avenue, Hope Island#/property-apartment-qld-hope+island-145117212#Just Listed!#2#2#1#Apartment#N/A#640 m²
30101/2 Ephraim Island Parade, Paradise Point#/property-unit-qld-paradise+point-144632384#Offers over $1,599,000 considered#3#2#2#Unit#N/A#640 m²
2301/6-8 Sickle Avenue, Hope Island#/property-apartment-qld-hope+island-144511668#UNDER CONTRACT#2##2#Apartment#N/A#640 m²
5304 Ephraim Island, Paradise Point#/property-apartment-qld-paradise+point-144511052#$1,800,000#3#2#2#Apartment#N/A#640 m²
7422 Ellensbrook Drive, Hope Island#/property-house-qld-hope+island-143640124#Contact Agent for price guide#4#4#4#House#N/A#640 m²
7627 Fairway Boulevard, Hope Island#/property-residential+land-qld-hope+island-203818628#Contact Agent#N/A#N/A#N/A#Residential Land#N/A#640 m²
2510 Cressbrook Drive, Hope Island#/property-house-qld-hope+island-143767552#Contact Agent#5#5#3#House#N/A#640 m²
7693 Fairway Blvd, Hope Island#/property-house-qld-hope+island-144510000#Contact Agent#3#2#2#House#N/A#640 m²
21 Chesterfield Place, Runaway Bay#/property-house-qld-runaway+bay-145114608#Auction#4##3#House#N/A#640 m²
7401 Ellensbrook Drive, Hope Island#/property-house-qld-hope+island-145114556#Just Listed!#4#3#6#House#N/A#640 m²
2803/1 Grant Avenue, Hope Island#/property-apartment-qld-hope+island-143862280#Offers over $799,000#2#2#2#Apartment#N/A#640 m²
2406/93 Sheehan Avenue, Hope Island#/property-apartment-qld-hope+island-144232848#Contact Agent#2#2#1#Apartment#N/A#640 m²
9  Vivienne Cresent, Coomera#/property-house-qld-coomera-144811876#$949,000#4#2#2#House#N/A#640 m²
6191 Bolsena Circuit, Hope Island#/property-house-qld-hope+island-145112092#CONTACT AGENT#4#3#2#House#N/A#640 m²
25/126 Marina Quays Boulevard, Hope Island#/property-townhouse-qld-hope+island-144987528#Offers Over $995,000#3#2#2#Townhouse#N/A#640 m²
Address available on request, Hope Island#/property-townhouse-qld-hope+island-143493904#$1,049,000#3#2#2#Townhouse#N/A#640 m²
2133 Beaufortway, Hope Island#/property-house-qld-hope+island-145026204#Contact Agent#4##4#House#N/A#640 m²
82 Bronte Circuit, Hope Island#/property-townhouse-qld-hope+island-145111212#Be First To Live In This New Build Property#1#1#1#Townhouse#N/A#640 m²
15 North View Street, Hope Island#/property-house-qld-hope+island-144979376#Auction#4#4#2#House#N/A#640 m²
5305 The Peninsula, Hope Island#/property-apartment-qld-hope+island-143356960#Contact Agent#4#2#2#Apartment#N/A#640 m²
2030 The Circle, Sanctuary Cove#/property-house-qld-sanctuary+cove-144504208#Contact Agent#5##5#House#N/A#640 m²
2505 Cressbrook Drive, Hope Island#/property-house-qld-hope+island-144944488#Contact Agent#5#5#3#House#N/A#640 m²
2/2 Mackenzie Street, Coomera#/property-house-qld-coomera-145108176#RENOVATED & READY - REGISTER YOUR INTEREST NOW!#3#2#2#House#N/A#149 m²
107/37 Sickle Avenue, Hope Island#/property-apartment-qld-hope+island-144226352#CONTACT AGENT#2#2#2#Apartment#N/A#149 m²
41 North View Street, Hope Island#/property-house-qld-hope+island-145107588#Auction#5#3#2#House#N/A#149 m²
Address available on request, Runaway Bay#/property-townhouse-qld-runaway+bay-144629644#Nearing completion!#3#3#2#Townhouse#N/A#149 m²
2108 Ephraim Island Parade, Paradise Point#/property-apartment-qld-paradise+point-144225840#$1,695,000 Negotiable#3#2#2#Apartment#N/A#149 m²
9202 Peter Senior Drive, Hope Island#/property-house-qld-hope+island-144363252#Contact Agent#4##3#House#N/A#149 m²
2/5 Park Esplanade, Coomera#/property-townhouse-qld-coomera-145107112#CONTACT AGENT#3##2#Townhouse#N/A#149 m²
3602/4 Marina Promenade, Paradise Point#/property-apartment-qld-paradise+point-144747820#Contact Agent#3##3#Apartment#N/A#149 m²
52 Royal Albert Crescent, Sovereign Islands#/property-house-qld-sovereign+islands-145106832#Contact Agent#5#3#6#House#N/A#149 m²
3274 The Palladian Drive, Hope Island#/property-unit-qld-hope+island-144629168#$850,000#2#2#1#Unit#N/A#149 m²
1745/1 Rialto Quay Drive, Hope Island#/property-apartment-qld-hope+island-144747588#Contact Agent#4#4#4#Apartment#N/A#149 m²
8 Waters Close, Hope Island#/property-house-qld-hope+island-144746988#For Sale#4#2#2#House#N/A#149 m²
4768 The Parkway, Sanctuary Cove#/property-house-qld-sanctuary+cove-144589528#Offers over $2.495 Million#4##3#House#N/A#149 m²
7203 Ephraim Island, Paradise Point#/property-unit-qld-paradise+point-145105880#Auction#3#2#2#Unit#N/A#149 m²
2/11 Grant Avenue, Hope Island#/property-house-qld-hope+island-144492128#Over 50's Life Style Living#3##2#House#N/A#149 m²
3601/323 Bayview Street, Hollywell#/property-apartment-qld-hollywell-144745780#Contact Agent#3#3#3#Apartment#N/A#149 m²
